price,beds,baths,garage,stories,house_type,lot_sqft,sqft,year_built,address,state,city,lat,lon,county
200000.0,1.0,1.0,,,single_family,3920.0,,1942.0,117 Mastic Rd,NY,Mastic Beach,40.76843,-72.851511,Suffolk
899000.0,3.0,3.0,2.0,3.0,single_family,43560.0,,1947.0,15 Beatty Ave,NY,Greenlawn,40.865826,-73.345229,Suffolk
699999.0,2.0,3.0,1.0,3.0,townhomes,1132560.0,2821.0,1987.0,31 Fawn Rdg,NY,Millwood,41.189282,-73.804694,Westchester
199888.0,0.0,1.0,1.0,1.0,coop,,,1959.0,45 Grand Ave Apt B4,NY,Rockville Centre,40.660978,-73.643712,Nassau
138900.0,3.0,2.0,,,multi_family,4792.0,1486.0,1910.0,272 Margaret St,NY,Plattsburgh,44.705922,-73.453677,Clinton
599990.0,4.0,4.0,2.0,3.0,single_family,22651.0,2300.0,1972.0,11 Erie St,NY,Port Jefferson Station,40.909648,-73.044572,Suffolk
725000.0,4.0,3.0,2.0,2.0,single_family,6848.0,2152.0,1903.0,5690 E Lake Rd,NY,Conesus,42.745204,-77.711718,Livingston
165000.0,1.0,1.0,,1.0,coop,,876.0,1967.0,240 Garth Rd Unit 1H2,NY,Scarsdale,40.989433,-73.794685,Westchester
524000.0,4.0,4.0,2.0,2.0,multi_family,16117.0,3556.0,1900.0,452 Kenwood Ave,NY,Bethlehem,42.623129,-73.838587,Albany
825000.0,3.0,3.0,2.0,2.0,single_family,222156.0,3683.0,1989.0,71 Saddleback Ridge Rd,NY,Wallkill,41.663368,-74.237577,Ulster
699999.0,3.0,3.0,,,single_family,7776.0,1999.0,1930.0,3362 Lufberry Ave,NY,Wantagh,40.688527,-73.508667,Nassau
1125000.0,1.0,1.0,,,condos,,30769.0,2008.0,130 W 20th St Apt 6A,NY,New York,40.741453,-73.995727,New York
635000.0,4.0,2.0,,2.0,single_family,2925.0,1971.0,1920.0,46 Eadie Pl,NY,Staten Island,40.643961,-74.090682,Richmond
949000.0,3.0,2.0,2.0,2.0,single_family,16553.0,2848.0,1956.0,258 N Ridge St,NY,Rye Brook,41.023796,-73.684605,Westchester
879000.0,9.0,3.0,2.0,,multi_family,5262.0,4134.0,1905.0,550 S 8th Ave,NY,Mount Vernon,40.896861,-73.835823,Westchester
665000.0,4.0,2.0,2.0,2.0,single_family,15246.0,1800.0,1966.0,46 Peacock Ln,NY,Commack,40.826212,-73.264345,Suffolk
488000.0,2.0,1.0,,,coop,,1050.0,1927.0,7901 4th Ave Apt E7,NY,Brooklyn,40.627655,-74.026164,Kings
649900.0,2.0,1.0,1.0,,single_family,87120.0,910.0,1930.0,2370 State Route 32,NY,New Windsor,41.44494,-74.055279,Orange
1477000.0,2.0,2.0,,,condos,,1153.0,2007.0,415 Main St Ph 2F,NY,New York,40.758351,-73.953495,New York
799000.0,1.0,1.0,,,coop,,,1961.0,88 Bleecker St Apt 6M,NY,New York,40.726583,-73.996406,New York
2595000.0,5.0,5.0,2.0,3.0,single_family,8472.0,4193.0,2014.0,29 Beck Ave,NY,Rye,40.966544,-73.678818,Westchester
649999.0,4.0,2.0,,1.0,single_family,4000.0,,,198-15 118th Ave,NY,Saint Albans,40.693238,-73.753284,Queens
175000.0,4.0,2.0,2.0,2.0,single_family,15682.0,1866.0,1950.0,6 Devonshire Dr,NY,Penfield,43.135943,-77.474526,Monroe
299000.0,3.0,3.0,2.0,2.0,single_family,22216.0,1856.0,1990.0,515 Mendon Rd,NY,Pittsford,43.056292,-77.519678,Monroe
255000.0,4.0,2.0,1.0,,single_family,9100.0,1068.0,1954.0,26 Croydon Rd,NY,Amityville,40.693457,-73.408121,Suffolk
89900.0,3.0,1.0,,2.0,single_family,4356.0,1333.0,1920.0,4 Terrace Pl,NY,Shortsville,42.956996,-77.22237,Ontario
279900.0,3.0,3.0,2.0,2.0,single_family,13922.0,1612.0,2015.0,19 Southend Sq,NY,West Henrietta,43.019476,-77.720351,Monroe
249900.0,4.0,2.0,2.0,2.0,single_family,13068.0,1859.0,1980.0,74 Kirkgate Dr,NY,Spencerport,43.183098,-77.814969,Monroe
360000.0,3.0,2.0,,,single_family,79715.0,1664.0,2003.0,148 MT Prosper Rd,NY,Wurtsboro,41.590226,-74.525644,Sullivan
688000.0,4.0,2.0,,,single_family,1285020.0,1406.0,1910.0,338 Saybrook Valley Rd,NY,Durham,42.412076,-74.128711,Greene
360000.0,4.0,3.0,2.0,2.0,single_family,18731.0,2646.0,1980.0,7490 Northfield Ln,NY,Manlius,42.995164,-76.001391,Onondaga
145000.0,3.0,2.0,1.0,2.0,single_family,6970.0,1395.0,1955.0,5 Brett Rd,NY,Rochester,43.166916,-77.553115,Monroe
179900.0,2.0,2.0,1.0,2.0,townhomes,2365.0,1307.0,1996.0,706 Timber Ridge Dr,NY,Camillus,43.037075,-76.315355,Onondaga
274900.0,3.0,2.0,1.0,2.0,single_family,7405.0,1768.0,1940.0,139 Meadow Ln,NY,Tonawanda,42.976188,-78.861046,Erie
1195000.0,4.0,5.0,,3.0,single_family,8276.0,3500.0,1827.0,3 Church St,NY,Essex,44.308551,-73.352488,Essex
329999.0,3.0,2.0,1.0,,single_family,33541.0,1672.0,1968.0,15 Cortland Blvd,NY,Clifton Park,42.811339,-73.78862,Saratoga
196999.0,3.0,1.0,,,single_family,15682.0,962.0,1959.0,151 Kings Rd,NY,Coxsackie,42.356976,-73.829312,Greene
524900.0,4.0,3.0,3.0,2.0,single_family,85365.0,3329.0,1986.0,90 Knob Hill Rd,NY,Orchard Park,42.74206,-78.702654,Erie
199900.0,3.0,2.0,,2.0,single_family,5663.0,1241.0,1949.0,455 Maynard Dr,NY,Amherst,42.973207,-78.812388,Erie
259900.0,3.0,2.0,,,condos,436.0,1064.0,1987.0,41 Berwynn Rd Apt D9,NY,Harriman,41.305597,-74.160327,Orange
724900.0,3.0,3.0,3.0,1.0,single_family,51401.0,2998.0,2014.0,7 Camellia Rise,NY,Fairport,43.099261,-77.383922,Monroe
380000.0,3.0,2.0,2.0,2.0,single_family,33977.0,1662.0,1970.0,125 Colden Hill Rd,NY,Newburgh,41.536833,-74.124468,Orange
849900.0,3.0,3.0,1.0,2.0,townhomes,2500.0,1925.0,1940.0,1906 Narragansett Ave,NY,Bronx,40.854278,-73.849682,Bronx
409000.0,5.0,3.0,,2.0,single_family,11761.0,,1945.0,157 Aspen Rd,NY,Mastic Beach,40.766321,-72.847508,Suffolk
282500.0,2.0,2.0,,1.0,condos,,1226.0,1971.0,138 Country Club Ln,NY,Pomona,41.192726,-74.032844,Rockland
699888.0,4.0,3.0,1.0,,single_family,3256.0,1406.0,1926.0,28 East Ave,NY,Valley Stream,40.669944,-73.707579,Nassau
493000.0,4.0,2.0,1.0,,single_family,14810.0,,1975.0,4 Apple St,NY,Central Islip,40.769585,-73.206634,Suffolk
344900.0,6.0,3.0,2.0,2.0,multi_family,4840.0,2784.0,1920.0,46 Carmel Rd,NY,Buffalo,42.948912,-78.838119,Erie
259000.0,3.0,1.0,1.0,1.0,single_family,4025.0,1114.0,1940.0,121 Whitehall Ave,NY,Buffalo,42.835188,-78.81028,Erie
550000.0,5.0,2.0,1.0,2.0,single_family,13504.0,2590.0,1970.0,48 Connors Rd,NY,Middletown,41.478818,-74.384411,Orange
380000.0,3.0,1.0,,,single_family,6530.0,1263.0,1951.0,13 Felter St,NY,Greenwood Lake,41.222551,-74.295784,Orange
629990.0,3.0,2.0,2.0,1.0,single_family,41818.0,,1960.0,240 Edgewood Ave,NY,Smithtown,40.86263,-73.193767,Suffolk
499900.0,3.0,2.0,,,single_family,6970.0,1450.0,1963.0,64 John Dr,NY,Farmingville,40.833361,-73.03342,Suffolk
449000.0,4.0,2.0,2.0,2.0,single_family,15246.0,1444.0,1972.0,11 Felway Dr,NY,Coram,40.898465,-73.013686,Suffolk
475000.0,3.0,2.0,1.0,,single_family,20038.0,1524.0,1956.0,3239 Beaver Dr,NY,Yorktown Heights,41.315313,-73.816746,Westchester
559000.0,3.0,2.0,,,single_family,5000.0,,1972.0,253 E Hoffman Ave,NY,Lindenhurst,40.689906,-73.362267,Suffolk
359000.0,2.0,1.0,,3.0,coop,,,1956.0,52-54 65th Pl Unit 2L,NY,Maspeth,40.732171,-73.90072,Queens
2200000.0,4.0,4.0,2.0,,single_family,16553.0,,2001.0,55 Pembroke Dr,NY,Glen Cove,40.87181,-73.651886,Nassau
479999.0,3.0,2.0,,,single_family,10890.0,1020.0,1968.0,50 Wildwood Dr,NY,Sound Beach,40.956643,-72.984543,Suffolk
539000.0,3.0,2.0,,,single_family,7000.0,1654.0,1950.0,2077 Stuyvesant Ave,NY,East Meadow,40.717671,-73.548198,Nassau
3400000.0,2.0,3.0,,1.0,condos,,2281.0,2015.0,21 W Water St Apt 1F,NY,Sag Harbor,41.000211,-72.299497,Suffolk
1275000.0,4.0,4.0,2.0,2.0,single_family,20038.0,3018.0,1985.0,8 Pheasant Run,NY,Scarsdale,40.988022,-73.833786,Westchester
3200000.0,3.0,3.0,,,coop,,,1920.0,130 E 75th St # 8E,NY,New York,40.772469,-73.961251,New York
749990.0,4.0,3.0,2.0,2.0,single_family,8800.0,,2022.0,N/C Tyler Dr,NY,Riverhead,,,Suffolk
299000.0,5.0,2.0,2.0,2.0,single_family,936540.0,2427.0,1900.0,1889 Church Rd,NY,Darien Center,42.861618,-78.352273,Wyoming
239900.0,4.0,2.0,,,single_family,23522.0,2538.0,1868.0,169 Main St,NY,Altamont,42.701574,-74.03161,Albany
200000.0,3.0,2.0,2.0,,single_family,19602.0,,1954.0,19 Fulton St,NY,Brentwood,40.788423,-73.229209,Suffolk
139900.0,2.0,1.0,,2.0,single_family,108900.0,1218.0,1880.0,16 Rulison St,NY,Carthage,43.969789,-75.618851,Jefferson
169777.0,3.0,2.0,1.0,2.0,single_family,6534.0,1744.0,1955.0,311 Long Acre Rd,NY,Rochester,43.198899,-77.608853,Monroe
99900.0,12.0,,,2.0,multi_family,10128.0,7248.0,1900.0,410 Ames St,NY,Rochester,43.1585,-77.643548,Monroe
688000.0,4.0,2.0,,,single_family,1285020.0,1406.0,1910.0,338 Saybrook Valley Rd,NY,Durham,42.412076,-74.128711,Greene
194000.0,5.0,1.0,,,single_family,24829.0,1638.0,1850.0,143 Brickyard Rd,NY,Mechanicville,42.933769,-73.675527,Saratoga
360000.0,4.0,3.0,2.0,2.0,single_family,18731.0,2646.0,1980.0,7490 Northfield Ln,NY,Manlius,42.995164,-76.001391,Onondaga
229900.0,4.0,1.0,1.0,2.0,single_family,26572.0,1655.0,1956.0,821 Klein Rd,NY,Williamsville,42.999429,-78.708675,Erie
149000.0,3.0,2.0,1.0,2.0,single_family,7501.0,1602.0,1927.0,45 Allerton St,NY,Rochester,43.203544,-77.668006,Monroe
179900.0,2.0,2.0,1.0,2.0,single_family,6368.0,1200.0,1952.0,36 Elmview Dr,NY,Tonawanda,42.979742,-78.902066,Erie
179900.0,3.0,2.0,1.0,1.0,single_family,5558.0,1266.0,1955.0,134 Irwinwood Rd,NY,Lancaster,42.89544,-78.681579,Erie
415000.0,3.0,2.0,1.0,1.0,single_family,158558.0,1560.0,1987.0,188 Parksville Rd,NY,Liberty,41.824572,-74.742851,Sullivan
399900.0,4.0,4.0,2.0,2.0,single_family,24320.0,2120.0,1999.0,6320 Heritage Pt S,NY,Lockport,43.099334,-78.692827,Niagara
149900.0,2.0,1.0,1.0,1.0,single_family,6421.0,680.0,1950.0,60 Simon St,NY,Buffalo,42.953103,-78.888968,Erie
450000.0,5.0,3.0,2.0,3.0,single_family,121968.0,1988.0,1991.0,122 Wildwood Cir,NY,Bloomingburg,41.527877,-74.478125,Sullivan
189900.0,3.0,1.0,,,single_family,7405.0,1200.0,1940.0,1022 Princetown Rd,NY,Rotterdam,42.799068,-73.996291,Schenectady
249900.0,4.0,3.0,2.0,2.0,single_family,16117.0,2020.0,1958.0,155 Edgemere Dr,NY,Rochester,43.271504,-77.632273,Monroe
274900.0,3.0,2.0,2.0,1.0,single_family,18295.0,1524.0,1960.0,144 Shirewood Dr,NY,Rochester,43.131434,-77.514013,Monroe
239900.0,1.0,2.0,,2.0,townhomes,597.0,768.0,1986.0,36 Wildflower,NY,Ellicottville,42.266594,-78.665373,Cattaraugus
335000.0,3.0,3.0,2.0,2.0,townhomes,2614.0,1766.0,1988.0,32 Hill Creek Rd,NY,Rochester,43.132675,-77.502658,Monroe
49900.0,2.0,1.0,,,single_family,638.0,,1910.0,376 Broadhead Ave,NY,Jamestown,42.079709,-79.23625,Chautauqua
555000.0,2.0,3.0,1.0,2.0,single_family,3088.0,1557.0,1993.0,2006 Watch Hill Dr,NY,Tarrytown,41.063531,-73.828011,Westchester
329900.0,8.0,4.0,2.0,,multi_family,9583.0,3484.0,1984.0,1032 Helderberg Ave,NY,Schenectady,42.794392,-73.962164,Schenectady
149900.0,2.0,2.0,,2.0,townhomes,239144.0,1152.0,1971.0,75 Groton Dr Unit G,NY,Amherst,43.013114,-78.795153,Erie
499000.0,4.0,2.0,,,single_family,6098.0,,1946.0,55 Bittermint St,NY,Islip,40.741826,-73.204997,Suffolk
299900.0,7.0,5.0,2.0,2.0,multi_family,6534.0,3426.0,1950.0,825 19th St,NY,Watervliet,42.732378,-73.708727,Albany
670000.0,4.0,3.0,,2.0,single_family,44431.0,3200.0,1955.0,1673 Crescent Rd,NY,Clifton Park,42.808883,-73.806168,Saratoga
849777.0,3.0,3.0,1.0,3.0,single_family,9500.0,,1956.0,60 Burton Ave,NY,Plainview,40.763181,-73.475455,Nassau
1250000.0,,4.0,,3.0,multi_family,2000.0,2225.0,1950.0,2656 Haring St,NY,Brooklyn,40.588282,-73.938859,Kings
479999.0,3.0,2.0,,,single_family,10890.0,1020.0,1968.0,50 Wildwood Dr,NY,Sound Beach,40.956643,-72.984543,Suffolk
1249000.0,4.0,2.0,2.0,,single_family,112385.0,,1962.0,2 Cherrylawn Ln,NY,Northport,40.928722,-73.392856,Suffolk
1890000.0,0.0,1.0,,64.0,condos,,755.0,2018.0,,NY,New York City,40.715408,-74.01259,New York
1299999.0,3.0,2.0,1.0,,single_family,39640.0,1388.0,1976.0,29 W Tiana Rd,NY,Hampton Bays,40.868188,-72.543202,Suffolk
799000.0,4.0,2.0,,,multi_family,1600.0,2800.0,1921.0,323 Eldert Ln,NY,Woodhaven,,,Queens
699000.0,4.0,3.0,2.0,2.0,single_family,14810.0,2400.0,2022.0,121 Pine St,NY,East Moriches,40.816117,-72.764551,Suffolk
489900.0,4.0,3.0,2.0,,single_family,163786.0,2126.0,2022.0,W State Route 211 Lot 6,NY,Middletown,,,Orange
285000.0,1.0,1.0,,1.0,coop,,,1950.0,99-05 63rd St Unit 7O,NY,Rego Park,40.731778,-73.854791,Queens
1498000.0,4.0,3.0,2.0,3.0,single_family,10000.0,,1949.0,35 Bayside Dr,NY,Great Neck,40.788184,-73.7499,Nassau
684400.0,3.0,2.0,1.0,1.0,single_family,4000.0,1269.0,1965.0,393 Corbin Ave,NY,Staten Island,40.564994,-74.150728,Richmond
850000.0,4.0,2.0,1.0,2.0,single_family,4000.0,2210.0,1970.0,162 Kelly Blvd,NY,Staten Island,40.586162,-74.155252,Richmond
475000.0,6.0,4.0,2.0,,single_family,2829222.0,3658.0,1890.0,187 Peet Rd,NY,Morris,42.527647,-75.258682,Otsego
169900.0,4.0,2.0,2.0,2.0,single_family,29621.0,1924.0,1882.0,125 West Ave,NY,Brockport,43.219538,-77.94308,Monroe
249900.0,4.0,2.0,6.0,,single_family,21780.0,1500.0,1920.0,173 Severance Rd,NY,Schroon Lake,43.873028,-73.728319,Essex
29999.0,2.0,1.0,,1.0,mobile,13068.0,850.0,1972.0,606 Van Buren Rd,NY,Gouverneur,44.327558,-75.458424,St. Lawrence
359900.0,5.0,3.0,2.0,2.0,single_family,20133.0,2264.0,2007.0,85 Westcombe Park,NY,West Henrietta,43.028265,-77.720597,Monroe
699900.0,4.0,5.0,2.0,,single_family,87991.0,4352.0,2004.0,12 Miller Rd,NY,North Greenbush,42.646531,-73.689336,Rensselaer
349999.0,3.0,2.0,3.0,1.0,single_family,255262.0,1750.0,1983.0,243 Pine Hill Rd,NY,Spencerport,43.207427,-77.845449,Monroe
835000.0,4.0,2.0,,,single_family,479160.0,2160.0,1820.0,472 Gale Hill Rd,NY,Chatham,42.463666,-73.496529,Columbia
169900.0,2.0,1.0,1.0,,single_family,5663.0,784.0,1951.0,21 Catherine St,NY,Hudson Falls,43.298904,-73.580499,Washington
149900.0,3.0,2.0,2.0,2.0,single_family,4400.0,1354.0,1918.0,112 Melvin Ave,NY,Liverpool,43.110798,-76.204314,Onondaga
299900.0,3.0,3.0,1.0,,single_family,11326.0,1482.0,1992.0,150 Goldfinch Ln,NY,Ballston Spa,43.036972,-73.857889,Saratoga
525000.0,5.0,3.0,4.0,,single_family,5974690.0,2673.0,1940.0,3201 US Route 20,NY,Nassau,42.506453,-73.602053,Rensselaer
164900.0,2.0,2.0,1.0,2.0,townhomes,3380.0,1612.0,1977.0,8742 E Patrol Rd,NY,Baldwinsville,43.193623,-76.291995,Onondaga
599000.0,3.0,2.0,,,single_family,2700.0,,1916.0,187 Prospect Ave,NY,Sea Cliff,40.847391,-73.650469,Nassau
699000.0,4.0,4.0,2.0,,single_family,87120.0,4800.0,2001.0,38 Feiertag Rd,NY,Middletown,41.535464,-74.349204,Orange
299900.0,5.0,3.0,2.0,2.0,multi_family,12602.0,2812.0,1905.0,30 Walnut St,NY,East Aurora,42.767149,-78.619611,Erie
479900.0,3.0,3.0,2.0,,single_family,161172.0,2291.0,1989.0,2144 Greenville Tpke,NY,Port Jervis,41.357299,-74.656091,Orange
375000.0,3.0,2.0,1.0,,single_family,11761.0,960.0,1971.0,26 Sheridan Ave,NY,Sloatsburg,41.168541,-74.18652,Rockland
394900.0,3.0,2.0,1.0,,single_family,10890.0,2020.0,1940.0,1575 Dean St,NY,Schenectady,42.819224,-73.899235,Schenectady
539900.0,3.0,3.0,3.0,2.0,single_family,43560.0,2412.0,1971.0,18 Lakeview Dr,NY,Chester,41.325643,-74.312282,Orange
300000.0,3.0,1.0,1.0,2.0,single_family,7405.0,,1967.0,87 Hilltop Dr,NY,Brentwood,40.779547,-73.232633,Suffolk
65000.0,2.0,1.0,,1.0,single_family,8712.0,720.0,1860.0,23 Bullard St,NY,Gouverneur,44.339618,-75.452833,St. Lawrence
560000.0,3.0,3.0,,2.0,single_family,6098.0,2103.0,1965.0,5233 State Route 89,NY,Romulus,42.770868,-76.768937,Seneca
769900.0,4.0,3.0,2.0,2.0,single_family,20499.0,3806.0,1997.0,205 Fox Meadow Ln,NY,Orchard Park,42.767306,-78.719178,Erie
474900.0,4.0,2.0,,2.0,single_family,9875.0,1368.0,1964.0,5 Dorothy Dr,NY,Monroe,41.319699,-74.170393,Orange
595000.0,4.0,3.0,2.0,2.0,single_family,13260.0,2733.0,1992.0,5821 Rush Creek Ct,NY,Hamburg,42.728835,-78.808612,Erie
625000.0,3.0,3.0,2.0,2.0,single_family,32670.0,2419.0,1987.0,181 Sprout Brook Rd,NY,Cortlandt Manor,41.320689,-73.91489,Westchester
549990.0,3.0,2.0,1.0,1.0,single_family,10454.0,1648.0,1984.0,7 Dewey St,NY,Sayville,40.75412,-73.088155,Suffolk
1995000.0,4.0,4.0,3.0,,single_family,87120.0,8757.0,1989.0,18 Summerfield Ln,NY,Saratoga Springs,43.092929,-73.711847,Saratoga
699000.0,3.0,2.0,1.0,,single_family,6970.0,,1951.0,2 Pvt Road off Lewis Rd,NY,Northport,40.902944,-73.3498,Suffolk
1200000.0,5.0,7.0,2.0,3.0,single_family,200812.0,5008.0,1961.0,21 Logan Ln,NY,Katonah,41.280015,-73.706419,Westchester
785000.0,3.0,3.0,1.0,3.0,single_family,4748.0,2542.0,1947.0,71 Smart Ave,NY,Yonkers,40.936074,-73.861363,Westchester
499000.0,2.0,1.0,,1.0,coop,,,1930.0,360 Stewart Ave Apt 2B,NY,Garden City,40.725993,-73.633877,Nassau
1200000.0,3.0,2.0,1.0,,single_family,21780.0,,1954.0,,NY,East Marion,41.132027,-72.347907,Suffolk
549900.0,4.0,3.0,1.0,2.0,single_family,10000.0,2200.0,2022.0,NC Main Ave,NY,Mastic,,,Suffolk
1349000.0,4.0,4.0,1.0,,single_family,8880.0,3010.0,1933.0,15 Pembroke Ct,NY,Rockville Centre,40.670306,-73.624706,Nassau
446900.0,3.0,2.0,2.0,1.0,single_family,,1601.0,2022.0,2946 Hunters Ln,NY,Sanborn,43.114161,-78.883666,Niagara
935000.0,4.0,3.0,1.0,3.0,single_family,8325.0,2616.0,1949.0,10 Milbar Heath,NY,Hewlett,40.641126,-73.687256,Nassau
549900.0,4.0,3.0,1.0,2.0,single_family,10000.0,2200.0,2022.0,N/C Southaven Ave,NY,Mastic,,,Suffolk
840000.0,3.0,2.0,2.0,2.0,single_family,6000.0,2170.0,1950.0,1400 Washington Ave,NY,New Hyde Park,40.733953,-73.681682,Nassau
1090000.0,6.0,3.0,2.0,3.0,single_family,2100.0,,1920.0,35-07 91st St,NY,Jackson Heights,40.752429,-73.875984,Queens
400000.0,2.0,1.0,,,coop,,933.0,1959.0,1213 Avenue Z Apt A26,NY,Brooklyn,40.588395,-73.957538,Kings
235000.0,3.0,2.0,,2.0,single_family,247856.0,1848.0,1916.0,6858 N Centenary Rd,NY,Williamson,43.248223,-77.110791,Wayne
489900.0,3.0,3.0,3.0,,single_family,390733.0,3100.0,1992.0,57 Gardner Hill Rd,NY,East Nassau,42.561451,-73.508226,Rensselaer
264900.0,6.0,3.0,2.0,2.0,single_family,108900.0,2512.0,1865.0,2845 Orleans Rd,NY,Clifton Springs,42.894216,-77.096003,Ontario
110000.0,2.0,1.0,,1.0,single_family,24394.0,1052.0,1944.0,11 Old Route 34,NY,Waverly,42.053131,-76.536474,Tioga
215000.0,5.0,3.0,1.0,3.0,single_family,5602.0,2485.0,1930.0,2 Trafalgar St,NY,Rochester,43.140535,-77.638538,Monroe
229900.0,5.0,2.0,2.0,2.0,single_family,28314.0,2088.0,1900.0,5 Union St,NY,Freeville,42.512802,-76.346568,Tompkins
239900.0,4.0,3.0,2.0,2.0,single_family,17241.0,2332.0,1979.0,48 Smokewood Ln,NY,Rochester,43.259448,-77.690416,Monroe
210000.0,3.0,3.0,1.0,1.0,single_family,25648.0,1766.0,1960.0,1796 Park Street Ext,NY,Jamestown,42.075782,-79.237311,Chautauqua
205000.0,3.0,2.0,1.0,,single_family,7405.0,1132.0,1950.0,13 Campbell Rd,NY,Stillwater,42.935936,-73.663853,Saratoga
289999.0,3.0,2.0,2.0,,single_family,11326.0,1368.0,1974.0,43 Ferndell Spring Dr,NY,Saratoga Springs,43.038868,-73.831062,Saratoga
174900.0,5.0,2.0,,2.0,multi_family,3711.0,2474.0,1930.0,13 Krakow St,NY,Buffalo,42.872353,-78.809372,Erie
249000.0,1.0,1.0,,,single_family,10890.0,600.0,1942.0,84 Railroad Ave,NY,Tannersville,42.192708,-74.135698,Greene
699900.0,4.0,5.0,2.0,,single_family,87991.0,4352.0,2004.0,12 Miller Rd,NY,North Greenbush,42.646531,-73.689336,Rensselaer
469900.0,3.0,3.0,5.0,1.0,single_family,217800.0,2464.0,1970.0,7555 Center Rd,NY,West Falls,42.680365,-78.621784,Erie
125000.0,3.0,1.0,,2.0,single_family,7841.0,1210.0,1895.0,417 Woods Rd,NY,Syracuse,43.057681,-76.205115,Onondaga
184900.0,3.0,2.0,,1.0,single_family,5898.0,1296.0,1920.0,5894 Camp Rd,NY,Hamburg,42.727129,-78.837885,Erie
149900.0,4.0,1.0,2.0,2.0,single_family,5227.0,1468.0,1900.0,278 W Caledonia St,NY,Lockport,43.172084,-78.702712,Niagara
299900.0,2.0,3.0,2.0,1.0,townhomes,10890.0,1399.0,2012.0,270 Carriage Path Ct,NY,Webster,43.219738,-77.43526,Monroe
279900.0,2.0,3.0,2.0,1.0,single_family,20038.0,1630.0,1961.0,56 Little Spring Run,NY,Fairport,43.067445,-77.461642,Monroe
249900.0,4.0,2.0,,,single_family,4356.0,1602.0,1925.0,43 Glendale Ave,NY,Albany,42.650921,-73.78872,Albany
499000.0,3.0,3.0,2.0,,single_family,51401.0,2736.0,1976.0,3 Woodlake Dr,NY,Wilton,43.132615,-73.755568,Saratoga
564227.0,4.0,3.0,2.0,2.0,single_family,27443.0,2715.0,2017.0,6727 Willow Ridge Dr,NY,Hamburg,42.70485,-78.820554,Erie
325000.0,3.0,3.0,2.0,3.0,single_family,11326.0,1582.0,2021.0,4 Roman Cir,NY,Brockport,43.241952,-77.913891,Monroe
475000.0,2.0,2.0,2.0,,single_family,401188.0,1080.0,1991.0,289 Upper Lumber Rd,NY,Glen Spey,41.453021,-74.839088,Sullivan
344900.0,3.0,2.0,2.0,,single_family,21344.0,1600.0,1987.0,35 Esopus Dr,NY,Clifton Park,42.842609,-73.775294,Saratoga
425000.0,3.0,3.0,2.0,2.0,single_family,20909.0,2052.0,1972.0,72 Hill Rd,NY,Middletown,41.435727,-74.56242,Orange
525000.0,3.0,3.0,2.0,,single_family,87556.0,2140.0,1988.0,12 Beryl Ct,NY,Brewster,41.382859,-73.583219,Putnam
740000.0,4.0,4.0,3.0,,single_family,135036.0,4225.0,2003.0,86 Lower Reservoir Rd,NY,Goshen,41.384257,-74.328999,Orange
4950000.0,5.0,7.0,2.0,1.0,single_family,818928.0,6421.0,1986.0,3942 State Route 30,NY,Saranac Lake,44.274884,-74.347739,Franklin
599000.0,3.0,2.0,2.0,1.0,single_family,18295.0,2211.0,2003.0,9 Connemara Dr Unit Pvt,NY,Pittsford,43.081902,-77.543934,Monroe
625000.0,4.0,2.0,2.0,2.0,single_family,5000.0,,1930.0,635 Barnes Ave,NY,Baldwin,40.64068,-73.616465,Nassau
895000.0,4.0,4.0,3.0,3.0,single_family,75794.0,3401.0,1993.0,59 Forest Ave,NY,Cortlandt Manor,41.283329,-73.87909,Westchester
74900.0,4.0,1.0,1.0,2.0,single_family,3049.0,1407.0,1901.0,96 Sander St,NY,Rochester,43.172659,-77.585855,Monroe
675000.0,4.0,3.0,2.0,,single_family,8276.0,2204.0,2006.0,105 3rd St,NY,Malta,42.98709,-73.757559,Saratoga
799000.0,4.0,3.0,2.0,3.0,single_family,6338.0,2412.0,2013.0,175 Greenvale Ave,NY,Yonkers,40.954768,-73.880509,Westchester
545000.0,2.0,1.0,,,coop,,700.0,,706 45th St Apt 3F,NY,Brooklyn,40.645056,-74.002885,Kings
999000.0,2.0,1.0,,5.0,condos,,1300.0,1914.0,438 W 37th St Rm 5D,NY,New York,40.755916,-73.996989,New York
599999.0,4.0,3.0,1.0,3.0,single_family,10000.0,1800.0,1951.0,232 44th St,NY,Lindenhurst,40.69745,-73.387682,Suffolk
189900.0,1.0,1.0,,2.0,coop,,684.0,1979.0,92 Pinebrook Pl Unit 92,NY,Bay Shore,40.748336,-73.246913,Suffolk
1930000.0,7.0,5.0,1.0,,townhomes,,,1925.0,18-36 21st Dr,NY,Queens,40.782153,-73.918227,Queens
1930000.0,7.0,5.0,,,townhomes,,2600.0,1925.0,18-36 21st Dr,NY,Queens,40.782153,-73.918227,Queens
799000.0,2.0,1.0,,7.0,coop,,,,7 W 92nd St Apt 7G,NY,New York,40.789641,-73.967251,New York
169900.0,4.0,2.0,,1.0,single_family,43560.0,1755.0,1998.0,883 Clintonville Rd,NY,Peru,44.521764,-73.576181,Clinton
394000.0,5.0,4.0,2.0,,single_family,245678.0,2460.0,1989.0,6 Stark St,NY,Hoosick Falls,42.892796,-73.341955,Rensselaer
139900.0,3.0,2.0,,,single_family,12632.0,1190.0,1920.0,154 Maple Ave,NY,Duanesburg,42.73436,-74.185005,Schenectady
