,price,beds,baths,garage,stories,house_type,lot_sqft,sqft,year_built,address,state,city,county,price_per_sqft
3453,124999.0,3.0,1.0,0.0,2.0,single_family,5227.0,990.0,1950,552 Alyssa Way,NY,Jackson Heights,Washington,126.26161616161616
3454,425000.0,3.0,1.0,1.0,2.0,single_family,4218.0,1740.0,1928,7 New St,NY,Oceanside,Nassau,244.2528735632184
3455,199900.0,4.0,2.0,1.0,2.0,single_family,18809.0,1540.0,1920,207 Rumbold Ave,NY,North Tonawanda,Niagara,129.80519480519482
3456,119900.0,4.0,2.0,1.0,3.0,multi_family,4661.0,1632.0,1900,132 Electric Ave,NY,Rochester,Monroe,73.46813725490196
3457,499000.0,2.0,3.0,0.0,3.0,single_family,80150.0,2766.0,1947,459 Richardsville Rd,NY,Carmel,Putnam,180.40491684743313
3458,550000.0,3.0,2.0,0.0,2.0,single_family,3049.0,1122.0,1974,386 Piermont Ave,NY,Piermont,Rockland,490.19607843137254
3459,574900.0,3.0,3.0,1.0,2.0,single_family,12197.0,2400.0,1995,24 Oak Dr,NY,Ronkonkoma,Suffolk,239.54166666666666
3460,589000.0,4.0,3.0,2.0,3.0,single_family,23087.0,2806.0,2013,19 Riley Mdw,NY,Orchard Park,Erie,209.90734141126157
3461,449999.0,4.0,1.0,2.0,2.0,single_family,19602.0,1740.0,1935,15 Bergen St,NY,Brentwood,Suffolk,258.62011494252874
3462,799000.0,4.0,3.0,3.0,2.0,single_family,72745.0,2990.0,1998,11 Betsy Rd,NY,Mahopac,Putnam,267.2240802675585
3463,869000.0,5.0,5.0,2.0,2.0,multi_family,6621.0,2000.0,1923,12 First St,NY,Yonkers,Westchester,434.5
3464,245000.0,1.0,1.0,0.0,1.0,coop,10550.0,1740.0,1950,91 Tulip A1 Ave Unit N,NY,Floral Park,Nassau,140.80459770114942
3465,1175000.0,1.0,1.0,0.0,8.0,condos,12500.0,767.0,2017,11-12 44th Dr Unit 2F,NY,New York City,Queens,1531.9426336375489
3466,849900.0,2.0,3.0,0.0,1.0,condos,10550.0,1592.0,2005,10 City Pl Apt 14E,NY,White Plains,Westchester,533.856783919598
3467,599000.0,2.0,1.0,1.0,2.0,single_family,6200.0,1234.0,1954,3226 Cherrywood Dr,NY,Wantagh,Nassau,485.4132901134522
3468,1199000.0,4.0,3.0,2.0,2.0,single_family,8000.0,2260.0,1948,7 Combes Ave,NY,Rockville Centre,Nassau,530.5309734513274
3469,599000.0,3.0,2.0,1.0,2.0,single_family,2000.0,1740.0,1945,116-24 217th St,NY,Cambria Heights,Queens,344.2528735632184
3470,359000.0,3.0,1.0,0.0,1.0,coop,10550.0,1740.0,1940,141-11 78th Rd Unit 2B,NY,Kew Gardens Hills,Queens,206.32183908045977
3471,739000.0,2.0,2.0,0.0,1.0,coop,10550.0,1124.0,1961,46-01 39th Ave Unit 615,NY,Sunnyside,Queens,657.473309608541
3472,589000.0,3.0,2.0,0.0,2.0,single_family,5550.0,1740.0,1952,476 Deer Park Ave,NY,Babylon,Suffolk,338.5057471264368
3473,1299000.0,4.0,4.0,2.0,3.0,single_family,6080.0,1740.0,1955,5 Tulip Ln,NY,Port Washington,Nassau,746.551724137931
3474,949000.0,4.0,3.0,2.0,3.0,single_family,7475.0,1982.0,1959,281 Hungry Harbor Rd,NY,North Woodmere,Nassau,478.8092835519677
3475,649000.0,5.0,2.0,1.0,3.0,single_family,7316.0,1832.0,1953,67 Avis Dr,NY,East Meadow,Nassau,354.2576419213974
3476,1800000.0,1.0,1.0,0.0,2.0,coop,10550.0,1740.0,1910,281 W 11th St Units 4 & 5C,NY,Manhattan,New York,1034.4827586206898
3477,850000.0,1.0,1.0,0.0,12.0,coop,10550.0,1740.0,1962,333 E 69th St Apt 3E,NY,New York City,New York,488.5057471264368
3478,3400000.0,8.0,3.0,2.0,2.0,multi_family,6256.0,3660.0,1930,274 Avenue W,NY,Brooklyn,Kings,928.9617486338798
3479,1699000.0,2.0,1.0,0.0,8.0,condos,10550.0,896.0,2009,311 E 11th St Apt 6D,NY,New York City,New York,1896.205357142857
3480,290000.0,2.0,1.0,0.0,2.0,single_family,967032.0,1585.0,1900,1050 Mountain Brook Rd,NY,Bovina Center,Delaware,182.9652996845426
3481,195900.0,3.0,2.0,0.0,2.0,single_family,217800.0,1966.0,1988,92 W Hill School Rd,NY,Richford,Tioga,99.64394710071211
3482,175000.0,3.0,2.0,2.0,2.0,single_family,27007.0,1605.0,1880,300 River Rd,NY,Schodack Landing,Rensselaer,109.03426791277259
3483,525000.0,1.0,1.0,0.0,1.0,single_family,37026.0,405.0,1990,165 Joe Chamberlain Rd,NY,Cherry Valley,Otsego,1296.2962962962963
3484,355000.0,3.0,3.0,2.0,1.0,single_family,54450.0,1878.0,1988,482 Snell Rd,NY,Geneva,Ontario,189.03088391906283
3485,289000.0,4.0,4.0,0.0,2.0,multi_family,24829.0,2436.0,1893,182 Main St,NY,Philmont,Columbia,118.63711001642037
3486,169900.0,3.0,2.0,1.0,3.0,single_family,12554.0,1392.0,1957,143 W Meadows Dr,NY,Rochester,Monroe,122.05459770114942
3487,400000.0,5.0,3.0,1.0,2.0,single_family,18295.0,2346.0,1984,25 Victor Dr,NY,Albany,Albany,170.50298380221653
3488,315000.0,3.0,3.0,2.0,2.0,single_family,7131.0,2412.0,1986,4034 E Langerwood Ln,NY,Syracuse,Onondaga,130.59701492537314
3489,505000.0,2.0,2.0,1.0,1.0,single_family,9583.0,1804.0,2000,2974 Woodshore Rd,NY,Erieville,Madison,279.93348115299335
3490,344900.0,3.0,3.0,1.0,2.0,single_family,7405.0,1892.0,1943,180 Holmes Dl,NY,Albany,Albany,182.2938689217759
3491,259000.0,4.0,3.0,2.0,2.0,single_family,8185.0,1673.0,1900,12 Throop Ave,NY,Auburn,Cayuga,154.81171548117155
3492,325000.0,3.0,2.0,1.0,2.0,single_family,15246.0,1421.0,1974,94 Blumel Rd,NY,Middletown,Orange,228.7121745249824
3493,600000.0,5.0,3.0,2.0,2.0,single_family,490921.0,2404.0,2004,1297 Whitney Rd,NY,Ontario,Wayne,249.58402662229616
3494,149000.0,4.0,1.0,2.0,2.0,single_family,5933.0,1960.0,1900,62 Capitol St,NY,Auburn,Cayuga,76.0204081632653
3495,324999.0,2.0,1.0,0.0,2.0,single_family,3920.0,1740.0,1930,46 Blue Point Rd,NY,Selden,Suffolk,186.78103448275863
3496,479900.0,4.0,3.0,2.0,2.0,single_family,10986.0,2126.0,2016,115 Camelot Dr,NY,West Seneca,Erie,225.7290686735654
3497,828000.0,3.0,2.0,1.0,2.0,single_family,1710.0,1224.0,1950,76-16 169th St,NY,Fresh Meadows,Queens,676.4705882352941
3498,418999.0,2.0,2.0,0.0,2.0,single_family,5227.0,869.0,1997,33A Raymond Ct,NY,Holbrook,Suffolk,482.16225546605295
3499,679000.0,3.0,4.0,1.0,2.0,single_family,5200.0,1740.0,1931,684 Lenox Rd,NY,North Baldwin,Nassau,390.2298850574713
3500,489999.0,2.0,3.0,1.0,2.0,condos,5227.0,1423.0,1985,11 Braemar Ct,NY,New City,Rockland,344.34223471539
3501,459990.0,3.0,2.0,1.0,2.0,single_family,21780.0,1740.0,1970,70 Baybright Dr,NY,Shirley,Suffolk,264.36206896551727
3502,169900.0,2.0,1.0,1.0,2.0,townhomes,3485.0,953.0,1972,728 Eastbrooke Ln,NY,Rochester,Monroe,178.2791185729276
3503,999900.0,4.0,3.0,3.0,2.0,single_family,436036.0,2700.0,1979,1758 Salt Rd,NY,Fairport,Monroe,370.3333333333333
3504,899888.0,4.0,3.0,1.0,3.0,single_family,17860.0,2278.0,1926,907 Richmond Rd,NY,East Meadow,Nassau,395.0342405618964
3505,549990.0,4.0,2.0,4.0,2.0,single_family,10454.0,1740.0,1975,93 Lakeway Dr,NY,West Babylon,Suffolk,316.08620689655174
3506,539900.0,4.0,3.0,2.0,2.0,single_family,56628.0,2078.0,2022,Mullock Rd,NY,Middletown,Orange,259.81713185755535
3507,699000.0,6.0,4.0,1.0,2.0,single_family,3142.0,1740.0,1930,110-18 208th St,NY,Queens Village,Queens,401.7241379310345
3508,569000.0,4.0,2.0,1.0,2.0,single_family,6000.0,1740.0,1948,60 Spring Ln,NY,Levittown,Nassau,327.01149425287355
3509,489900.0,2.0,1.0,2.0,2.0,single_family,12197.0,1740.0,1991,16 Randall St,NY,Riverhead,Suffolk,281.55172413793105
3510,497999.0,3.0,2.0,1.0,2.0,single_family,7405.0,1740.0,1955,187 Claywood Dr,NY,Brentwood,Suffolk,286.2063218390805
3511,1100000.0,6.0,2.0,0.0,3.0,multi_family,2500.0,1740.0,1899,363 Kosciuszko St,NY,Bedford Stuyvesant,Kings,632.183908045977
3512,935000.0,3.0,3.0,2.0,3.0,condos,7405.0,1740.0,1999,181 Windwatch Dr,NY,Hauppauge,Suffolk,537.3563218390805
3513,495000.0,2.0,1.0,0.0,1.0,coop,10550.0,1740.0,1955,33-52 Crescent St Unit 5D,NY,Astoria,Queens,284.48275862068965
3514,629000.0,4.0,2.0,1.0,3.0,single_family,6000.0,1414.0,1951,5 Po Ln,NY,Hicksville,Nassau,444.83734087694484
3515,1600000.0,3.0,3.0,2.0,2.0,single_family,67518.0,2230.0,2004,147 Wading River Rd,NY,Center Moriches,Suffolk,717.4887892376681
3516,399000.0,1.0,1.0,0.0,2.0,coop,10550.0,750.0,1957,1801 Ocean Ave Apt 6A,NY,Brooklyn,Kings,532.0
3517,400000.0,1.0,1.0,0.0,2.0,coop,10550.0,1740.0,1928,575 Park Ave # 603,NY,New York City,New York,229.88505747126436
3518,299900.0,3.0,3.0,2.0,1.0,single_family,87120.0,2284.0,1966,8624 N Street Rd,NY,Le Roy,Genesee,131.30472854640982
3519,194500.0,3.0,2.0,1.0,2.0,single_family,24651.0,1044.0,1935,141 Pomander Sq,NY,East Aurora,Erie,186.30268199233717
3520,195000.0,3.0,2.0,0.0,2.0,single_family,7301.0,1248.0,1962,7362 Shore Dr,NY,Henderson,Jefferson,156.25
3521,350000.0,3.0,3.0,0.0,2.0,single_family,47480.0,2011.0,1970,2734 Troy Schenectady Rd,NY,Niskayuna,Schenectady,174.042764793635
3522,255000.0,3.0,0.0,0.0,1.0,single_family,28279.0,1795.0,1953,746 The Circle Dr,NY,Lewiston,Niagara,142.06128133704735
3523,324999.0,3.0,2.0,2.0,1.0,single_family,11404.0,1693.0,2000,15 Eton Ct,NY,Pittsford,Monroe,191.96633195510927
3524,111000.0,3.0,1.0,0.0,2.0,single_family,5227.0,1365.0,1940,58 Rush Ave,NY,Binghamton,Broome,81.31868131868131
3525,199900.0,4.0,3.0,0.0,3.0,single_family,4800.0,1742.0,1920,63 Belmont St,NY,Rochester,Monroe,114.75315729047072
3526,459000.0,3.0,2.0,0.0,2.0,single_family,461736.0,1400.0,1980,1690 Upper Meeker Hollow Rd,NY,Roxbury,Delaware,327.85714285714283
3527,269900.0,3.0,2.0,1.0,2.0,single_family,3899.0,1553.0,1920,235 Cumberland Ave,NY,Buffalo,Erie,173.79265936896329
3528,595000.0,4.0,2.0,0.0,2.0,single_family,226512.0,2029.0,1937,491 N Mountain Rd,NY,Copake,Columbia,293.24790537210447
3529,525000.0,2.0,1.0,1.0,3.0,single_family,3202.0,1344.0,1920,15 Wendell St,NY,Rochester,Monroe,390.625
3530,990000.0,4.0,3.0,3.0,3.0,single_family,41382.0,5700.0,1970,155 Mott Farm Rd,NY,Tomkins Cove,Rockland,173.68421052631578
3531,109900.0,2.0,2.0,1.0,2.0,single_family,6534.0,1011.0,1900,152 John St,NY,Lockport,Niagara,108.70425321463897
3532,399900.0,3.0,1.0,0.0,2.0,single_family,10019.0,1740.0,1977,16 Poseidon Rd,NY,Rocky Point,Suffolk,229.82758620689654
3533,189000.0,1.0,1.0,0.0,2.0,coop,10550.0,900.0,1954,204th 87 Unit B52,NY,Hollis,Queens,210.0
3534,995000.0,4.0,4.0,2.0,2.0,single_family,10454.0,3937.0,1920,717 N Broadway,NY,Yonkers,Westchester,252.73050546101092
3535,835000.0,3.0,3.0,0.0,1.0,coop,10550.0,2200.0,1963,720 Milton Rd S Unit 3C,NY,Rye,Westchester,379.54545454545456
3536,549000.0,4.0,2.0,2.0,3.0,single_family,10890.0,1740.0,1953,11 Ruby Ln,NY,Huntington Station,Suffolk,315.51724137931035
3537,499000.0,3.0,2.0,1.0,1.0,single_family,12632.0,1740.0,1960,231 Nevada St,NY,Lindenhurst,Suffolk,286.7816091954023
3538,580000.0,4.0,3.0,0.0,2.0,single_family,6250.0,1972.0,1938,15 Lincoln Pl,NY,Glen Cove,Nassau,294.11764705882354
3539,419990.0,6.0,2.0,0.0,2.0,single_family,7841.0,1740.0,1950,10 Okane St,NY,Central Islip,Suffolk,241.3735632183908
3540,2150000.0,4.0,5.0,5.0,2.0,single_family,6011280.0,4316.0,1987,177 and 207 Hartman Farm and House Rd Unit Horse,NY,Kingsbury,Washington,498.14643188137165
3541,824000.0,1.0,1.0,0.0,2.0,coop,10550.0,1740.0,1845,458 W 20th St Apt 3A,NY,New York City,New York,473.5632183908046
3542,579000.0,4.0,2.0,1.0,3.0,single_family,7000.0,1649.0,1954,20 Surrey Ln,NY,Massapequa Park,Nassau,351.12189205579136
3543,619000.0,2.0,2.0,0.0,2.0,single_family,3600.0,1136.0,1925,183 Woolley Ave,NY,Staten Island,Richmond,544.8943661971831
3544,525000.0,4.0,5.0,2.0,2.0,single_family,40075.0,4200.0,2001,31 Mecox Bay Ln,NY,Water Mill,Suffolk,125.0
3545,369900.0,3.0,3.0,2.0,2.0,townhomes,10550.0,1700.0,1957,19 Paar Way,NY,Halfmoon,Saratoga,217.58823529411765
3546,1189000.0,3.0,3.0,0.0,2.0,single_family,2000.0,1200.0,1945,1575 83rd St,NY,Brooklyn,Kings,990.8333333333334
3547,559000.0,1.0,1.0,0.0,8.0,condos,10550.0,638.0,2007,330 E 109th St Apt 1C,NY,New York City,New York,876.1755485893417
3548,1150000.0,3.0,2.0,1.0,2.0,single_family,3000.0,1740.0,1930,193-10 42nd Ave,NY,Flushing,Queens,660.919540229885
3549,2199000.0,5.0,4.0,0.0,3.0,multi_family,1808.0,1740.0,1901,645 Humboldt St,NY,Brooklyn,Kings,1263.7931034482758
3550,819000.0,1.0,1.0,0.0,2.0,coop,10550.0,1740.0,1937,20 E 35th St Apt 10C,NY,Manhattan,New York,470.6896551724138
3551,3350000.0,4.0,5.0,2.0,2.0,single_family,13939.0,3212.0,2022,5 Kings Ln,NY,Southampton,Suffolk,1042.9638854296388
3552,2800000.0,2.0,3.0,0.0,2.0,coop,10550.0,1740.0,1928,336 Central Park W Apt 3B,NY,New York City,New York,1609.1954022988505
3553,723350.0,1.0,1.0,0.0,1.0,condos,9770.0,1740.0,2022,132-27 41st Rd Unit 3B,NY,Flushing,Queens,415.7183908045977
3554,379000.0,1.0,1.0,0.0,1.0,coop,10550.0,800.0,1963,41-67 Judge St Unit 4N,NY,Elmhurst,Queens,473.75
3555,169000.0,4.0,2.0,2.0,1.0,single_family,121968.0,1440.0,1971,353 Straw Hill Rd,NY,Barton,Tioga,117.36111111111111
3556,195000.0,3.0,2.0,1.0,2.0,single_family,97139.0,1418.0,1988,804 Tiona Rd,NY,Newark Valley,Broome,137.51763046544428
3557,525000.0,3.0,2.0,0.0,2.0,single_family,3798.0,1344.0,1910,11 Goodelle Ter,NY,Geneva,Ontario,390.625
3558,279900.0,2.0,2.0,1.0,2.0,single_family,538402.0,1275.0,1980,10041 US Highway 20,NY,Plainfield,Otsego,219.52941176470588
3559,229000.0,3.0,2.0,0.0,2.0,single_family,13068.0,1737.0,1920,6536 Main St,NY,Westport,Essex,131.83649971214737
3560,345000.0,3.0,2.0,2.0,1.0,single_family,13504.0,1662.0,2019,2129 Whisper Ridge Dr,NY,Chittenango,Madison,207.5812274368231
3561,289900.0,2.0,2.0,2.0,1.0,single_family,29185.0,1500.0,2002,3 Alexander Pkwy,NY,North Tonawanda,Niagara,193.26666666666668
3562,400000.0,3.0,2.0,0.0,1.0,single_family,12197.0,1500.0,1952,65 Joan Ave,NY,Centereach,Suffolk,266.6666666666667
3563,525000.0,3.0,2.0,0.0,2.0,multi_family,6098.0,1860.0,1920,411 Henry St,NY,Rome,Oneida,282.258064516129
3564,365000.0,3.0,2.0,3.0,1.0,single_family,19602.0,1062.0,1950,6 Pine Ln,NY,Hopewell Junction,Dutchess,343.69114877589453
3565,515000.0,4.0,4.0,0.0,2.0,multi_family,128938.0,2848.0,2005,2 Easy St E,NY,Athens,Greene,180.82865168539325
3566,925000.0,3.0,2.0,0.0,2.0,single_family,17424.0,1400.0,1981,66 Hildreth Pl,NY,East Hampton,Suffolk,660.7142857142857
3567,599000.0,4.0,4.0,2.0,3.0,single_family,113256.0,2560.0,2006,21 Glen Rock Cir,NY,Highland,Ulster,233.984375
3568,439900.0,4.0,2.0,2.0,1.0,single_family,12632.0,2021.0,2013,7 Willow Bridge Trl,NY,Penfield,Monroe,217.66452251360712
3569,455000.0,2.0,3.0,1.0,2.0,townhomes,10550.0,1998.0,2007,1021 Dutcher Dr,NY,Fishkill,Dutchess,227.72772772772774
3570,525000.0,3.0,1.0,1.0,2.0,single_family,235224.0,1188.0,1930,233 Main St Unit Ceres,NY,Ceres,Allegany,441.9191919191919
3571,548900.0,4.0,4.0,2.0,2.0,single_family,18731.0,2700.0,1963,369 W Highland Dr,NY,Schenectady,Albany,203.2962962962963
3572,950000.0,3.0,2.0,0.0,2.0,coop,10550.0,1740.0,1958,301 E 63rd St # 17HJ,NY,New York City,New York,545.9770114942529
3573,449000.0,0.0,0.0,1.0,2.0,single_family,2500.0,1740.0,1930,644 E 49th St,NY,Brooklyn,Kings,258.04597701149424
3574,679000.0,5.0,3.0,0.0,2.0,single_family,10890.0,1740.0,1930,3 Quay Ct Unit A,NY,Centerport,Suffolk,390.2298850574713
3575,750000.0,4.0,3.0,2.0,3.0,single_family,27007.0,2844.0,1989,14 Madison Ct,NY,Stony Point,Rockland,263.71308016877634
3576,799000.0,5.0,3.0,3.0,2.0,multi_family,4356.0,2071.0,1927,73 Congress St,NY,Harrison,Westchester,385.8039594398841
3577,675000.0,2.0,2.0,0.0,5.0,coop,10550.0,1740.0,1900,11-15 St Nicholas /5h Ave Unit 5A,NY,New York City,New York,387.9310344827586
3578,875000.0,4.0,3.0,2.0,2.0,single_family,89298.0,2990.0,1983,232 Starr Ridge Rd,NY,Brewster,Putnam,292.6421404682274
3579,1495000.0,0.0,2.0,4.0,2.0,multi_family,37897.0,4200.0,1910,50 Palisade Rd,NY,Rye,Westchester,355.95238095238096
3580,899000.0,4.0,3.0,2.0,2.0,single_family,20909.0,3000.0,2001,30 Grasslands Cir,NY,Mount Sinai,Suffolk,299.6666666666667
3581,710000.0,0.0,1.0,0.0,2.0,condos,10550.0,627.0,1929,88 Greenwich St Apt 913,NY,New York City,New York,1132.3763955342902
3582,2888000.0,4.0,6.0,2.0,2.0,single_family,9500.0,5600.0,2004,284 Vineland Ave,NY,Staten Island,Richmond,515.7142857142857
3583,749000.0,3.0,2.0,1.0,2.0,single_family,7000.0,1740.0,1950,2053 Stuyvesant Ave,NY,East Meadow,Nassau,430.4597701149425
3584,369900.0,3.0,3.0,2.0,2.0,townhomes,10550.0,1700.0,1957,21 Paar Way,NY,Halfmoon,Saratoga,217.58823529411765
3585,549900.0,3.0,2.0,3.0,2.0,single_family,17424.0,1740.0,1890,34 Jennings Ave,NY,Patchogue,Suffolk,316.0344827586207
3586,1375000.0,4.0,4.0,3.0,2.0,single_family,61855.0,3171.0,1965,45 McKesson Hill Rd,NY,Chappaqua,Westchester,433.6171554714601
3587,1480000.0,2.0,2.0,0.0,3.0,condos,10550.0,1740.0,2009,429 Kent Ave Unit 807,NY,Williamsburg,Kings,850.5747126436781
3588,1289000.0,6.0,4.0,1.0,2.0,single_family,7168.0,2940.0,1953,76 17th St,NY,Jericho,Nassau,438.4353741496599
3589,2100000.0,3.0,4.0,1.0,3.0,single_family,20038.0,3000.0,2019,25 Captree Rd,NY,Babylon,Suffolk,700.0
3590,1595000.0,2.0,3.0,0.0,2.0,condos,10550.0,1481.0,1988,360 E 88th St Apt 24C,NY,New York City,New York,1076.9750168804862
3591,224900.0,4.0,2.0,2.0,1.0,single_family,43560.0,1587.0,1988,259 Ferguson Rd,NY,Frankfort,Herkimer,141.7139256458727
3592,289900.0,3.0,3.0,2.0,1.0,single_family,43560.0,1834.0,1991,5016 Terry Hills Dr,NY,Batavia,Genesee,158.06979280261723
3593,339000.0,3.0,3.0,2.0,2.0,single_family,114127.0,1538.0,1984,1406 River Rd,NY,Bethlehem,Albany,220.41612483745124
3594,219900.0,3.0,2.0,2.0,2.0,single_family,139392.0,1970.0,1920,7075 S Abbott Rd,NY,Hamburg,Erie,111.6243654822335
3595,199900.0,3.0,2.0,2.0,1.0,single_family,12253.0,1392.0,1987,127 Woodstone Ln,NY,Rochester,Monroe,143.60632183908046
3596,214900.0,4.0,2.0,1.0,2.0,single_family,10550.0,1940.0,1972,1 Lindhurst Dr,NY,Lockport,Niagara,110.77319587628865
3597,279000.0,3.0,2.0,2.0,1.0,single_family,23326.0,1494.0,1992,5463 Ernest Rd,NY,Lockport,Niagara,186.74698795180723
3598,270000.0,2.0,1.0,1.0,1.0,single_family,69696.0,1996.0,1952,127 Prospect Ave,NY,Plattsburgh,Clinton,135.27054108216433
3599,159900.0,3.0,2.0,1.0,1.0,single_family,21344.0,1084.0,1957,405 Mill Rd,NY,Rochester,Monroe,147.50922509225092
3600,1225000.0,4.0,5.0,0.0,2.0,single_family,6969600.0,3200.0,1810,70 Smalley Rd,NY,Berne,Albany,382.8125
3601,199900.0,3.0,2.0,2.0,2.0,single_family,9583.0,1446.0,1900,12 Fiddlers Elbow Rd,NY,Greenwich,Washington,138.24343015214384
3602,525000.0,6.0,2.0,0.0,2.0,multi_family,3001.0,1660.0,1920,151 Thompson St,NY,Buffalo,Erie,316.26506024096386
3603,149900.0,3.0,2.0,0.0,2.0,single_family,3302.0,1374.0,1900,27 Bly St,NY,Rochester,Monroe,109.09752547307133
3604,100000.0,2.0,2.0,2.0,3.0,multi_family,4792.0,1687.0,1900,58 Mayflower St,NY,Rochester,Monroe,59.27682276229994
3605,349900.0,4.0,2.0,2.0,1.0,single_family,49658.0,2371.0,1962,54 Hutchens Dr,NY,Cheektowaga,Erie,147.574862927035
3606,138000.0,4.0,2.0,2.0,2.0,multi_family,4800.0,1934.0,1906,41 Cleveland Ave,NY,Binghamton,Broome,71.35470527404344
3607,142500.0,3.0,2.0,0.0,2.0,multi_family,2596.0,1248.0,1900,219 S Wilbur Ave,NY,Syracuse,Onondaga,114.1826923076923
3608,525000.0,3.0,2.0,0.0,2.0,single_family,2500.0,1384.0,1886,89 Riley St,NY,Buffalo,Erie,379.33526011560696
3609,688800.0,3.0,3.0,0.0,2.0,townhomes,2300.0,1200.0,2004,23 Railroad Ave,NY,Staten Island,Richmond,574.0
3610,525000.0,4.0,4.0,0.0,2.0,single_family,52708.0,3166.0,1952,1211 Meadow Ln,NY,Southampton,Suffolk,165.82438408085912
3611,3590000.0,4.0,3.0,2.0,2.0,single_family,124146.0,2692.0,1984,3179 E Lake Rd,NY,Skaneateles,Onondaga,1333.5809806835066
3612,450000.0,3.0,3.0,1.0,3.0,condos,33106.0,2322.0,2006,30 Banbury Way Unit 1206,NY,Newburgh,Orange,193.7984496124031
3613,695000.0,4.0,4.0,3.0,2.0,single_family,35719.0,4064.0,2013,3 Whitley Ct,NY,Pittsford,Monroe,171.01377952755905
3614,499999.0,4.0,2.0,1.0,2.0,single_family,5000.0,1740.0,1969,239 Saint Marks Ave,NY,Freeport,Nassau,287.35574712643677
3615,529990.0,3.0,2.0,1.0,2.0,condos,4356.0,1740.0,1986,33 Timberline Cir Unit 33,NY,Port Jefferson,Suffolk,304.5919540229885
3616,699000.0,3.0,3.0,1.0,3.0,condos,10550.0,1615.0,1977,16 Jennings Ct Unit 16,NY,Woodbury,Nassau,432.8173374613003
3617,769900.0,4.0,3.0,1.0,2.0,single_family,4830.0,1600.0,1943,720 Wilson St,NY,Franklin Square,Nassau,481.1875
3618,474900.0,4.0,3.0,2.0,2.0,single_family,15028.0,2421.0,1942,30 Brantwood Rd,NY,Amherst,Erie,196.15861214374226
3619,865000.0,4.0,3.0,1.0,3.0,single_family,14375.0,1740.0,1925,47 Dundee Ave,NY,Babylon,Suffolk,497.1264367816092
3620,495000.0,2.0,1.0,0.0,1.0,coop,10550.0,1740.0,1926,10104 4th Ave Apt 2B,NY,Brooklyn,Kings,284.48275862068965
3621,699000.0,3.0,2.0,1.0,2.0,single_family,6560.0,1740.0,1938,792 Bryant Ave,NY,New Hyde Park,Nassau,401.7241379310345
3622,374900.0,4.0,2.0,0.0,4.0,single_family,6534.0,1556.0,1931,4 Grubb St,NY,Poughkeepsie,Dutchess,240.93830334190233
3623,1299000.0,3.0,3.0,0.0,2.0,single_family,2700.0,1584.0,1915,879 E 26th St,NY,Brooklyn,Kings,820.0757575757576
3624,599000.0,3.0,2.0,1.0,1.0,single_family,23958.0,1740.0,1964,37 Cross Bow Ln,NY,Commack,Suffolk,344.2528735632184
3625,399000.0,3.0,1.0,0.0,1.0,coop,10550.0,1740.0,1950,252-46 60th Ave Unit 599,NY,Little Neck,Queens,229.31034482758622
3626,1398000.0,4.0,3.0,1.0,2.0,single_family,4000.0,1740.0,2006,58-35 Bell Blvd,NY,Bayside,Queens,803.448275862069
3627,525000.0,8.0,6.0,2.0,3.0,single_family,137214.0,8527.0,1927,6 Shore Rd,NY,Rye,Westchester,61.569133341151634
3628,1550000.0,4.0,4.0,2.0,3.0,single_family,6000.0,1740.0,1920,38-21 210th St,NY,Bayside,Queens,890.8045977011494
3629,219000.0,2.0,1.0,0.0,1.0,coop,10550.0,1100.0,1928,1711 Davidson Ave Apt 6J,NY,Bronx,Bronx,199.0909090909091
3630,319000.0,1.0,1.0,0.0,1.0,condos,106286.0,1740.0,1965,84-29 153rd Ave Unit 2A,NY,Howard Beach,Queens,183.33333333333334
3631,215000.0,3.0,2.0,2.0,2.0,single_family,11326.0,1614.0,1890,71 S Main St,NY,Fultonville,Montgomery,133.20941759603468
3632,259900.0,3.0,2.0,1.0,1.0,single_family,14379.0,1728.0,1958,6104 Walnut St,NY,Newfane,Niagara,150.40509259259258
3633,179900.0,4.0,1.0,0.0,2.0,single_family,9749.0,2096.0,1894,25 Center St,NY,Union Springs,Cayuga,85.83015267175573
3634,249900.0,4.0,2.0,3.0,2.0,single_family,36120.0,1848.0,1848,402 Brooks Rd,NY,Henrietta,Monroe,135.22727272727272
3635,199500.0,2.0,1.0,0.0,1.0,single_family,17860.0,960.0,1812,3443 McQueen Rd,NY,Bouckville,Madison,207.8125
3636,139900.0,3.0,5.0,0.0,2.0,multi_family,9148.0,1800.0,1950,221 Edward St,NY,Schenectady,Schenectady,77.72222222222223
3637,135000.0,3.0,1.0,1.0,1.0,single_family,11326.0,1200.0,1960,21 Ruth Ellen Way,NY,Rochester,Monroe,112.5
3638,149900.0,3.0,2.0,1.0,1.0,single_family,19027.0,1115.0,1951,116 Cimarron Dr,NY,Rochester,Monroe,134.4394618834081
3639,179900.0,3.0,2.0,2.0,2.0,single_family,13068.0,1638.0,1960,37 Overlook Dr,NY,Hilton,Monroe,109.82905982905983
3640,224900.0,4.0,2.0,2.0,2.0,single_family,21344.0,1760.0,1968,98 Yorktown Dr,NY,Webster,Monroe,127.7840909090909
3641,749000.0,3.0,2.0,3.0,1.0,single_family,1849122.0,1980.0,2018,3633 W River Rd,NY,Grand Island,Erie,378.2828282828283
3642,419500.0,2.0,3.0,1.0,2.0,townhomes,13068.0,1700.0,2012,50 Bloomingrove Dr,NY,North Greenbush,Rensselaer,246.76470588235293
